Timestamp,Source_IP,Destination_IP,Port,Request_Type,Protocol,Payload_Size,User_Agent,Status,Intrusion,Scan_Type
2025-06-03 05:13:35,192.168.169.66,210.245.91.78,53,HTTP,UDP,2608,Mozilla/5.0,Success,0,Normal
2025-06-02 06:00:19,192.168.26.248,157.120.218.93,53,SMTP,UDP,2117,curl/7.68.0,Success,0,Normal
2025-06-06 11:16:21,111.223.63.152,208.36.82.41,4444,Telnet,UDP,97,python-requests/2.25.1,Failure,1,PortScan
2025-06-06 05:47:06,192.168.26.27,3.115.56.56,53,Telnet,UDP,2895,python-requests/2.25.1,Success,0,Normal
2025-06-01 10:26:16,192.168.24.224,223.218.77.80,443,HTTP,UDP,1350,curl/7.68.0,Success,0,Normal
2025-06-05 19:40:29,192.168.14.204,29.137.222.247,53,Telnet,ICMP,1513,nmap/7.80,Success,0,Normal
2025-06-01 12:36:12,192.168.221.132,142.246.12.170,443,HTTPS,UDP,1313,Nikto/2.1.6,Success,0,Normal
2025-06-02 11:50:13,192.168.69.39,214.147.159.19,80,Telnet,TCP,2408,Wget/1.20.3,Success,0,Normal
2025-06-01 01:07:32,192.168.249.28,12.174.249.209,53,Telnet,UDP,2458,curl/7.68.0,Success,0,Normal
2025-06-04 17:35:36,192.168.86.173,197.204.92.157,25,SSH,TCP,201,curl/7.68.0,Failure,0,Normal
2025-06-02 14:58:01,192.168.68.21,193.242.7.170,21,SSH,ICMP,1580,Mozilla/5.0,Failure,0,Normal
2025-06-06 03:43:15,183.212.254.5,175.205.78.64,4444,FTP,UDP,3380,Wget/1.20.3,Failure,1,BotAttack
2025-06-03 09:36:39,192.168.14.189,157.61.114.149,53,HTTPS,ICMP,1959,Wget/1.20.3,Success,0,Normal
2025-06-01 05:39:52,192.168.109.210,205.83.4.13,80,HTTPS,TCP,772,curl/7.68.0,Success,0,Normal
2025-06-04 07:31:42,192.168.26.15,132.66.230.247,53,SMTP,UDP,911,Nikto/2.1.6,Success,0,Normal
2025-06-05 15:42:58,192.168.142.51,165.248.143.203,21,HTTP,TCP,2973,nmap/7.80,Success,0,Normal
2025-06-06 08:03:11,192.168.235.172,214.222.106.136,53,DNS,TCP,1445,Nikto/2.1.6,Success,0,Normal
2025-06-05 23:12:22,192.168.29.149,71.174.221.125,443,HTTP,UDP,1657,python-requests/2.25.1,Success,0,Normal
2025-06-05 03:04:59,192.168.40.39,7.225.111.174,53,SSH,UDP,2712,nmap/7.80,Success,0,Normal
2025-06-05 06:26:55,192.168.103.41,215.107.234.181,25,HTTP,TCP,2907,Mozilla/5.0,Success,0,Normal
2025-06-03 22:31:16,192.168.39.93,147.95.18.2,25,HTTPS,UDP,2230,Nikto/2.1.6,Success,0,Normal
2025-06-03 22:12:24,192.168.249.20,97.144.154.245,22,FTP,UDP,336,nmap/7.80,Success,0,Normal
2025-06-04 16:05:42,192.168.239.77,138.4.206.179,53,SMTP,UDP,2277,Mozilla/5.0,Success,0,Normal
2025-06-06 19:04:39,115.215.224.6,177.169.63.230,23,DNS,TCP,2599,nmap/7.80,Failure,1,BotAttack
2025-06-02 19:00:09,192.168.0.142,191.249.250.202,443,DNS,TCP,2118,python-requests/2.25.1,Success,0,Normal
2025-06-05 06:26:52,192.168.113.74,107.176.68.63,25,Telnet,ICMP,491,Wget/1.20.3,Success,0,Normal
2025-06-02 22:26:12,195.86.201.230,159.253.70.152,4444,HTTPS,ICMP,4585,python-requests/2.25.1,Failure,1,BotAttack
2025-06-06 07:58:25,192.168.42.10,64.50.183.241,53,HTTP,UDP,2823,curl/7.68.0,Success,0,Normal
2025-06-02 03:18:43,192.168.95.214,17.180.216.130,53,Telnet,TCP,2148,nmap/7.80,Success,0,Normal
2025-06-04 12:56:43,192.168.53.23,178.2.167.228,443,Telnet,TCP,880,curl/7.68.0,Success,0,Normal
2025-06-04 05:21:00,192.168.201.123,196.93.211.59,21,SMTP,ICMP,2228,Mozilla/5.0,Success,0,Normal
2025-06-03 20:49:44,192.168.72.158,202.0.206.233,21,SSH,UDP,670,python-requests/2.25.1,Success,0,Normal
2025-06-04 22:11:54,192.168.96.75,210.174.212.97,443,DNS,ICMP,483,Wget/1.20.3,Success,0,Normal
2025-06-04 19:35:19,192.168.222.166,166.48.240.5,22,FTP,UDP,2711,curl/7.68.0,Success,0,Normal
2025-06-06 16:10:04,192.168.152.17,33.75.76.185,22,FTP,UDP,2769,nmap/7.80,Success,0,Normal
2025-06-03 04:55:08,192.168.60.227,170.156.78.120,22,SMTP,TCP,367,Wget/1.20.3,Success,0,Normal
2025-06-04 04:39:42,192.168.10.40,138.44.93.0,22,HTTP,UDP,550,Mozilla/5.0,Success,0,Normal
2025-06-04 16:49:12,130.101.244.72,172.103.234.235,4444,DNS,UDP,3387,curl/7.68.0,Failure,1,BotAttack
2025-06-02 06:46:54,192.168.145.227,94.35.51.246,21,SMTP,UDP,1863,python-requests/2.25.1,Success,0,Normal
2025-06-06 20:48:39,192.168.133.47,115.57.242.27,25,HTTP,TCP,1162,Wget/1.20.3,Success,0,Normal
2025-06-02 04:40:20,192.168.84.85,178.127.228.237,25,HTTP,UDP,596,Nikto/2.1.6,Success,0,Normal
2025-06-01 20:28:10,192.168.108.66,176.61.204.57,25,FTP,ICMP,1682,python-requests/2.25.1,Success,0,Normal
2025-06-05 00:42:00,192.168.206.57,169.28.71.34,21,HTTPS,ICMP,1415,Mozilla/5.0,Success,0,Normal
2025-06-02 18:04:47,192.168.131.121,142.167.3.1,53,Telnet,ICMP,639,curl/7.68.0,Success,0,Normal
2025-06-01 11:16:36,192.168.31.109,149.39.35.115,21,HTTP,ICMP,2102,Mozilla/5.0,Success,0,Normal
2025-06-01 14:01:47,192.168.200.159,172.142.78.99,53,HTTPS,ICMP,2012,curl/7.68.0,Success,0,Normal
2025-06-02 16:21:47,192.168.163.19,107.223.179.146,443,DNS,TCP,2669,nmap/7.80,Failure,0,Normal
2025-06-04 20:30:30,192.168.136.37,66.18.88.244,80,SMTP,TCP,2726,curl/7.68.0,Success,0,Normal
2025-06-05 00:35:36,192.168.23.218,196.176.78.126,22,HTTP,TCP,2388,curl/7.68.0,Success,0,Normal
2025-06-06 06:49:46,192.168.105.234,145.197.95.244,22,HTTPS,UDP,2008,Nikto/2.1.6,Success,0,Normal
2025-06-05 16:46:10,192.168.152.145,131.131.210.109,53,Telnet,UDP,2706,nmap/7.80,Success,0,Normal
2025-06-01 22:27:05,192.168.115.153,201.21.100.189,21,Telnet,ICMP,1883,Wget/1.20.3,Success,0,Normal
2025-06-04 05:31:08,192.168.143.153,214.82.87.133,25,HTTPS,ICMP,1398,python-requests/2.25.1,Success,0,Normal
2025-06-04 13:21:56,192.168.41.133,115.47.161.96,21,FTP,TCP,1235,curl/7.68.0,Success,0,Normal
2025-06-03 14:14:20,192.168.72.176,198.0.141.211,80,HTTP,ICMP,2262,Nikto/2.1.6,Success,0,Normal
2025-06-06 01:35:34,192.168.67.194,104.150.11.85,22,HTTP,UDP,731,python-requests/2.25.1,Success,0,Normal
2025-06-04 04:01:29,192.168.197.119,160.196.123.16,80,FTP,UDP,322,Mozilla/5.0,Success,0,Normal
2025-06-05 07:34:37,200.87.146.138,222.63.63.119,23,SSH,ICMP,2716,Nikto/2.1.6,Failure,1,BotAttack
2025-06-03 19:09:44,192.168.163.163,202.148.240.200,22,SMTP,ICMP,2203,Nikto/2.1.6,Success,0,Normal
2025-06-05 22:41:26,192.168.2.233,83.9.140.5,21,SSH,ICMP,2858,curl/7.68.0,Success,0,Normal
2025-06-02 10:49:53,192.168.158.248,171.221.244.25,22,SMTP,UDP,2978,curl/7.68.0,Success,0,Normal
2025-06-03 09:48:44,192.168.77.108,19.249.165.153,80,HTTP,TCP,751,nmap/7.80,Success,0,Normal
2025-06-06 04:26:05,192.168.191.247,159.203.220.22,443,SMTP,TCP,642,Mozilla/5.0,Success,0,Normal
2025-06-03 15:57:08,200.87.146.138,71.200.80.62,135,SMTP,UDP,1580,nmap/7.80,Failure,1,BotAttack
2025-06-04 15:53:50,192.168.24.182,212.160.153.13,22,SMTP,TCP,626,nmap/7.80,Success,0,Normal
2025-06-01 00:25:01,3.222.94.132,37.4.190.143,4444,Telnet,ICMP,3994,python-requests/2.25.1,Failure,1,BotAttack
2025-06-04 14:20:58,192.168.69.253,34.191.154.182,53,SMTP,ICMP,2463,Nikto/2.1.6,Success,0,Normal
2025-06-04 18:10:26,192.168.125.166,5.107.81.224,53,FTP,UDP,2162,Wget/1.20.3,Success,0,Normal
2025-06-01 12:48:35,192.168.106.103,84.145.163.88,443,FTP,UDP,1546,Nikto/2.1.6,Success,0,Normal
2025-06-05 22:25:06,192.168.201.1,216.92.138.32,21,HTTPS,TCP,2062,python-requests/2.25.1,Success,0,Normal
2025-06-06 12:55:53,192.168.247.115,134.32.100.182,21,HTTPS,ICMP,527,python-requests/2.25.1,Failure,0,Normal
2025-06-06 09:37:58,192.168.120.70,179.54.135.214,443,SSH,ICMP,2954,nmap/7.80,Success,0,Normal
2025-06-01 09:12:04,192.168.240.194,37.82.138.225,80,FTP,ICMP,2312,Nikto/2.1.6,Success,0,Normal
2025-06-01 02:22:13,192.168.212.75,188.24.88.166,443,SSH,TCP,500,Mozilla/5.0,Success,0,Normal
2025-06-02 01:45:50,192.168.67.22,172.84.95.179,80,SMTP,UDP,2016,Mozilla/5.0,Success,0,Normal
2025-06-04 17:15:20,192.168.203.76,124.138.33.231,21,SSH,UDP,938,Wget/1.20.3,Success,0,Normal
2025-06-04 10:27:18,192.168.31.204,75.250.182.96,21,HTTPS,ICMP,2227,Nikto/2.1.6,Success,0,Normal
2025-06-02 18:30:22,192.168.66.77,212.212.3.122,53,SSH,ICMP,2297,Nikto/2.1.6,Success,0,Normal
2025-06-01 18:35:02,192.168.168.120,197.126.75.93,21,Telnet,TCP,439,Wget/1.20.3,Success,0,Normal
2025-06-06 07:38:26,192.168.4.137,144.138.240.100,443,Telnet,UDP,776,curl/7.68.0,Success,0,Normal
2025-06-05 01:12:20,7.45.27.22,152.157.17.176,135,HTTPS,UDP,8,curl/7.68.0,Failure,1,PortScan
2025-06-01 10:24:24,192.168.225.191,124.196.168.176,53,FTP,ICMP,2695,Nikto/2.1.6,Success,0,Normal
2025-06-03 23:52:52,192.168.122.75,198.93.153.95,443,HTTP,TCP,306,Mozilla/5.0,Success,0,Normal
2025-06-06 22:34:55,192.168.179.142,168.162.100.161,25,Telnet,UDP,487,nmap/7.80,Success,0,Normal
2025-06-04 22:41:22,192.168.22.224,144.183.98.82,53,SMTP,ICMP,2201,Wget/1.20.3,Success,0,Normal
2025-06-06 13:11:22,192.168.182.16,217.25.200.39,21,HTTPS,UDP,2208,python-requests/2.25.1,Success,0,Normal
2025-06-02 03:16:34,192.168.190.235,205.65.189.219,80,HTTP,UDP,1211,python-requests/2.25.1,Success,0,Normal
2025-06-06 02:40:44,192.168.4.164,204.54.164.81,53,SMTP,UDP,883,curl/7.68.0,Failure,0,Normal
2025-06-03 11:30:48,192.168.131.49,107.219.243.32,80,Telnet,TCP,2567,Nikto/2.1.6,Success,0,Normal
2025-06-01 04:21:01,192.168.86.199,192.221.32.179,22,FTP,UDP,2756,Wget/1.20.3,Success,0,Normal
2025-06-05 07:44:14,192.168.173.37,205.229.62.180,21,DNS,TCP,2871,Nikto/2.1.6,Success,0,Normal
2025-06-01 00:50:35,192.168.23.108,120.27.1.240,21,DNS,TCP,2190,curl/7.68.0,Success,0,Normal
2025-06-03 03:12:28,192.168.28.123,204.33.110.187,21,SMTP,TCP,1830,Mozilla/5.0,Success,0,Normal
2025-06-06 22:31:27,192.168.210.220,64.90.1.250,22,Telnet,TCP,2239,curl/7.68.0,Success,0,Normal
2025-06-02 02:20:16,192.168.181.252,211.11.228.55,53,FTP,UDP,1132,curl/7.68.0,Success,0,Normal
2025-06-06 19:41:31,192.168.134.68,210.86.54.255,80,DNS,ICMP,1982,Wget/1.20.3,Success,0,Normal
2025-06-06 10:31:57,192.168.92.232,140.206.110.103,443,SMTP,UDP,334,Nikto/2.1.6,Success,0,Normal
2025-06-02 19:22:34,192.168.190.184,71.247.87.194,80,Telnet,TCP,728,Mozilla/5.0,Success,0,Normal
2025-06-03 01:46:06,192.168.248.50,33.48.37.86,80,HTTPS,TCP,1411,curl/7.68.0,Success,0,Normal
2025-06-06 17:11:27,192.168.216.230,148.36.61.181,443,HTTPS,TCP,2668,Mozilla/5.0,Success,0,Normal
2025-06-03 17:46:12,192.168.52.48,5.216.5.32,22,HTTP,UDP,2324,Nikto/2.1.6,Success,0,Normal
2025-06-01 23:38:29,192.168.15.241,57.241.43.95,53,SSH,TCP,1759,Wget/1.20.3,Success,0,Normal
2025-06-01 14:17:35,192.168.175.13,148.46.177.173,22,HTTPS,ICMP,1849,Mozilla/5.0,Success,0,Normal
2025-06-04 17:59:43,192.168.25.60,122.208.132.51,443,Telnet,TCP,2275,Mozilla/5.0,Success,0,Normal
2025-06-02 11:39:14,192.168.4.40,186.168.94.177,443,SSH,TCP,2535,Wget/1.20.3,Success,0,Normal
2025-06-06 04:48:39,136.175.68.68,149.72.254.64,8080,DNS,ICMP,2983,Mozilla/5.0,Failure,1,BotAttack
2025-06-05 04:12:28,192.168.238.161,29.247.143.178,53,DNS,UDP,2409,Nikto/2.1.6,Success,0,Normal
2025-06-01 05:37:20,192.168.140.93,153.160.51.182,25,Telnet,UDP,2690,python-requests/2.25.1,Success,0,Normal
2025-06-06 17:37:59,192.168.107.111,202.1.216.22,53,SSH,ICMP,1487,nmap/7.80,Success,0,Normal
2025-06-01 22:39:08,192.168.97.106,209.100.40.24,25,SMTP,UDP,2771,Mozilla/5.0,Success,0,Normal
2025-06-02 09:17:00,27.14.59.116,109.234.47.180,23,Telnet,UDP,12,Mozilla/5.0,Failure,1,PortScan
2025-06-04 02:59:51,3.222.94.132,135.162.80.251,135,HTTP,ICMP,3203,nmap/7.80,Failure,1,BotAttack
2025-06-01 20:10:51,192.168.41.154,191.238.164.29,80,Telnet,ICMP,1531,Wget/1.20.3,Success,0,Normal
2025-06-03 15:00:26,192.168.228.38,156.163.177.120,80,HTTP,TCP,838,Wget/1.20.3,Success,0,Normal
2025-06-03 23:18:28,192.168.134.245,218.168.10.200,22,SMTP,UDP,264,nmap/7.80,Success,0,Normal
2025-06-03 20:42:20,192.168.186.99,196.14.130.145,53,HTTPS,TCP,2885,Mozilla/5.0,Success,0,Normal
2025-06-06 11:06:56,192.168.219.250,201.216.207.70,80,SSH,TCP,1567,curl/7.68.0,Success,0,Normal
2025-06-03 03:19:17,192.168.187.120,29.21.181.223,22,SSH,ICMP,625,Wget/1.20.3,Success,0,Normal
2025-06-06 17:43:55,192.168.204.192,38.157.79.104,80,SMTP,UDP,2640,Nikto/2.1.6,Success,0,Normal
2025-06-01 10:38:09,195.86.201.230,98.132.75.91,31337,FTP,ICMP,3730,Wget/1.20.3,Success,1,BotAttack
2025-06-05 19:43:56,192.168.80.246,132.109.66.27,443,SSH,ICMP,1906,Nikto/2.1.6,Success,0,Normal
2025-06-02 21:36:33,192.168.252.157,198.180.1.153,25,FTP,TCP,2061,python-requests/2.25.1,Success,0,Normal
2025-06-05 11:32:22,192.168.20.62,196.243.9.214,53,SSH,ICMP,1835,nmap/7.80,Success,0,Normal
2025-06-02 18:45:30,192.168.113.117,146.114.216.105,22,DNS,ICMP,1069,python-requests/2.25.1,Success,0,Normal
2025-06-01 02:46:50,192.168.48.252,220.8.228.6,443,FTP,UDP,2327,curl/7.68.0,Success,0,Normal
2025-06-05 15:39:44,192.168.45.34,114.219.124.48,80,FTP,TCP,2073,curl/7.68.0,Success,0,Normal
2025-06-04 08:31:06,192.168.31.5,193.173.220.7,53,HTTPS,ICMP,1234,python-requests/2.25.1,Success,0,Normal
2025-06-06 11:49:39,192.168.228.215,39.173.108.230,25,Telnet,ICMP,313,Mozilla/5.0,Success,0,Normal
2025-06-01 21:38:47,192.168.0.63,20.20.97.188,22,HTTP,TCP,1972,Nikto/2.1.6,Success,0,Normal
2025-06-06 14:03:44,192.168.116.103,207.96.198.212,80,HTTPS,ICMP,1611,Nikto/2.1.6,Success,0,Normal
2025-06-03 07:39:46,192.168.116.107,223.245.119.248,21,DNS,TCP,1479,curl/7.68.0,Success,0,Normal
2025-06-01 12:57:20,192.168.248.134,8.249.229.251,443,SMTP,ICMP,859,nmap/7.80,Success,0,Normal
2025-06-02 21:05:17,192.168.216.8,198.129.79.157,21,HTTP,UDP,2822,python-requests/2.25.1,Success,0,Normal
2025-06-02 07:43:51,192.168.34.214,135.237.232.114,22,FTP,TCP,1228,curl/7.68.0,Success,0,Normal
2025-06-04 04:18:37,192.168.42.27,94.169.75.14,80,DNS,UDP,2882,curl/7.68.0,Success,0,Normal
2025-06-01 02:35:52,83.189.214.252,199.90.195.50,31337,SMTP,TCP,67,Nikto/2.1.6,Failure,1,PortScan
2025-06-02 18:53:37,192.168.80.158,134.247.245.82,22,SSH,ICMP,1298,Mozilla/5.0,Success,0,Normal
2025-06-05 05:46:32,192.168.239.38,153.90.78.49,25,HTTPS,UDP,1945,Mozilla/5.0,Success,0,Normal
2025-06-04 00:45:22,27.14.59.116,169.80.200.170,4444,SMTP,ICMP,55,curl/7.68.0,Failure,1,PortScan
2025-06-06 15:48:57,192.168.3.226,86.113.203.88,22,HTTP,TCP,1725,curl/7.68.0,Success,0,Normal
2025-06-03 15:46:01,192.168.138.9,221.51.243.92,443,DNS,UDP,1175,nmap/7.80,Success,0,Normal
2025-06-04 12:01:19,192.168.200.216,174.227.120.204,443,SSH,ICMP,1520,nmap/7.80,Success,0,Normal
2025-06-06 06:12:01,192.168.36.140,157.71.100.7,80,FTP,TCP,2357,Mozilla/5.0,Success,0,Normal
2025-06-02 17:47:53,192.168.178.225,129.44.205.40,25,SSH,TCP,1711,Wget/1.20.3,Success,0,Normal
2025-06-06 08:33:21,192.168.66.204,91.154.202.219,21,HTTPS,TCP,1732,nmap/7.80,Success,0,Normal
2025-06-03 06:03:42,192.168.52.183,7.146.101.3,22,SMTP,ICMP,543,Mozilla/5.0,Success,0,Normal
2025-06-01 16:39:00,192.168.215.201,150.186.244.2,53,HTTPS,TCP,876,python-requests/2.25.1,Success,0,Normal
2025-06-03 15:40:41,192.168.27.64,198.2.88.205,21,Telnet,ICMP,489,nmap/7.80,Failure,0,Normal
2025-06-04 00:18:49,192.168.154.194,175.81.43.69,80,FTP,ICMP,701,curl/7.68.0,Success,0,Normal
2025-06-04 06:26:12,192.168.97.23,142.251.175.232,443,SMTP,UDP,2141,Wget/1.20.3,Success,0,Normal
2025-06-04 06:06:08,192.168.229.36,164.223.245.97,21,HTTPS,UDP,1223,python-requests/2.25.1,Success,0,Normal
2025-06-04 03:38:39,192.168.253.136,22.19.14.123,53,DNS,TCP,2197,nmap/7.80,Failure,0,Normal
2025-06-05 13:54:06,192.168.85.54,170.79.168.135,443,HTTPS,ICMP,1971,Mozilla/5.0,Success,0,Normal
2025-06-03 08:53:06,192.168.228.185,86.108.70.22,80,SMTP,UDP,2566,Mozilla/5.0,Success,0,Normal
2025-06-02 06:16:41,192.168.109.78,94.79.77.180,22,DNS,UDP,2500,Nikto/2.1.6,Success,0,Normal
2025-06-03 00:02:24,192.168.117.98,150.97.246.239,21,SMTP,ICMP,2455,curl/7.68.0,Success,0,Normal
2025-06-04 17:45:53,192.168.32.65,65.204.57.112,22,SSH,ICMP,2634,python-requests/2.25.1,Success,0,Normal
2025-06-04 06:01:29,192.168.227.30,208.9.178.51,53,Telnet,UDP,2664,Wget/1.20.3,Success,0,Normal
2025-06-01 19:22:53,192.168.209.151,201.54.126.72,25,HTTP,UDP,994,Wget/1.20.3,Success,0,Normal
2025-06-03 12:21:41,192.168.23.238,190.25.37.8,53,SMTP,ICMP,704,Nikto/2.1.6,Success,0,Normal
2025-06-03 02:43:11,192.168.100.100,211.131.253.104,443,SSH,ICMP,1684,Nikto/2.1.6,Success,0,Normal
2025-06-05 11:05:29,192.168.40.195,21.15.119.119,53,DNS,ICMP,2377,Nikto/2.1.6,Success,0,Normal
2025-06-02 22:33:18,192.168.46.44,222.193.135.10,25,DNS,UDP,1369,Wget/1.20.3,Success,0,Normal
2025-06-05 21:35:59,192.168.76.7,196.255.176.237,21,SMTP,ICMP,2601,Wget/1.20.3,Success,0,Normal
2025-06-03 22:59:36,192.168.45.94,163.64.53.116,21,SSH,UDP,421,nmap/7.80,Success,0,Normal
2025-06-01 08:07:21,192.168.232.15,212.216.226.200,80,SMTP,TCP,2069,python-requests/2.25.1,Success,0,Normal
2025-06-04 00:51:14,192.168.61.134,46.176.64.192,53,SMTP,ICMP,1231,nmap/7.80,Success,0,Normal
2025-06-04 02:44:12,192.168.16.133,199.30.116.180,21,SMTP,ICMP,852,Mozilla/5.0,Success,0,Normal
2025-06-03 02:08:42,192.168.38.82,153.112.188.79,25,FTP,UDP,1922,python-requests/2.25.1,Success,0,Normal
2025-06-06 22:33:48,192.168.182.248,214.210.56.187,80,DNS,ICMP,646,Wget/1.20.3,Success,0,Normal
2025-06-04 21:20:07,192.168.43.130,85.72.98.97,22,FTP,ICMP,2658,python-requests/2.25.1,Success,0,Normal
2025-06-03 03:01:43,192.168.184.251,183.112.210.121,25,Telnet,ICMP,269,python-requests/2.25.1,Success,0,Normal
2025-06-03 20:15:40,192.168.247.12,191.195.171.150,21,DNS,ICMP,2909,Mozilla/5.0,Success,0,Normal
2025-06-01 13:46:15,192.168.230.109,69.212.41.202,21,SSH,UDP,2111,Mozilla/5.0,Success,0,Normal
2025-06-01 12:21:00,192.168.61.195,188.6.222.223,25,FTP,UDP,2412,curl/7.68.0,Success,0,Normal
2025-06-01 05:49:24,192.168.179.15,117.150.102.193,22,SMTP,TCP,471,Mozilla/5.0,Success,0,Normal
2025-06-05 20:34:03,192.168.245.36,149.33.89.47,443,FTP,UDP,2592,Wget/1.20.3,Success,0,Normal
2025-06-06 03:01:29,192.168.43.61,5.102.154.204,21,DNS,ICMP,1008,Nikto/2.1.6,Success,0,Normal
2025-06-02 19:54:08,192.168.143.222,221.66.54.222,21,FTP,UDP,908,Wget/1.20.3,Success,0,Normal
2025-06-06 05:13:15,192.168.210.205,209.3.122.231,25,HTTPS,ICMP,210,curl/7.68.0,Success,0,Normal
2025-06-05 11:34:01,192.168.247.71,186.68.139.217,53,DNS,ICMP,1359,nmap/7.80,Failure,0,Normal
2025-06-04 01:04:51,192.168.232.100,187.44.160.4,80,Telnet,TCP,1404,python-requests/2.25.1,Success,0,Normal
2025-06-05 17:01:47,192.168.193.191,50.65.199.97,21,HTTPS,ICMP,2473,nmap/7.80,Success,0,Normal
2025-06-03 18:27:00,192.168.45.169,8.154.173.9,21,SSH,TCP,1937,python-requests/2.25.1,Success,0,Normal
2025-06-05 08:58:57,192.168.118.60,109.112.160.104,25,DNS,UDP,854,python-requests/2.25.1,Success,0,Normal
2025-06-01 00:03:38,192.168.61.18,80.21.75.32,21,HTTP,TCP,2200,curl/7.68.0,Success,0,Normal
2025-06-06 19:55:24,192.168.41.218,216.219.132.138,80,HTTP,TCP,2965,nmap/7.80,Success,0,Normal
2025-06-02 06:28:16,192.168.246.167,215.69.183.145,21,Telnet,TCP,2764,curl/7.68.0,Success,0,Normal
2025-06-04 06:35:02,192.168.169.130,69.241.126.104,21,SSH,TCP,973,Wget/1.20.3,Success,0,Normal
2025-06-06 09:03:00,192.168.135.113,71.237.25.172,22,Telnet,TCP,1603,Nikto/2.1.6,Success,0,Normal
2025-06-06 09:37:15,192.168.135.230,168.62.174.194,53,DNS,TCP,354,Nikto/2.1.6,Success,0,Normal
2025-06-01 15:19:27,192.168.166.105,206.179.216.144,443,HTTPS,UDP,2272,python-requests/2.25.1,Success,0,Normal
2025-06-02 11:01:05,192.168.224.21,188.42.61.27,53,Telnet,ICMP,1384,python-requests/2.25.1,Success,0,Normal
2025-06-05 18:04:23,192.168.66.219,98.170.235.218,22,HTTPS,ICMP,1384,Wget/1.20.3,Success,0,Normal
2025-06-06 22:55:32,192.168.131.197,146.25.155.110,22,SMTP,UDP,1102,Mozilla/5.0,Success,0,Normal
2025-06-03 10:17:26,192.168.233.70,181.4.113.144,21,Telnet,UDP,2857,Wget/1.20.3,Success,0,Normal
2025-06-05 02:46:10,192.168.161.143,212.116.170.161,53,HTTP,ICMP,1558,curl/7.68.0,Success,0,Normal
2025-06-06 16:00:45,192.168.162.34,181.115.49.162,21,SMTP,UDP,1696,nmap/7.80,Success,0,Normal
2025-06-02 04:47:32,192.168.240.132,215.199.213.237,25,DNS,UDP,1344,python-requests/2.25.1,Success,0,Normal
2025-06-06 04:23:42,192.168.5.171,205.90.165.35,25,FTP,TCP,1135,Nikto/2.1.6,Success,0,Normal
2025-06-03 23:32:12,27.14.59.116,45.55.163.193,4444,Telnet,TCP,71,Nikto/2.1.6,Failure,1,PortScan
2025-06-01 17:58:54,192.168.77.53,222.107.24.141,22,HTTPS,UDP,1541,Nikto/2.1.6,Success,0,Normal
2025-06-01 09:43:54,192.168.203.71,185.11.195.65,443,FTP,ICMP,2897,nmap/7.80,Success,0,Normal
2025-06-02 17:13:54,192.168.48.220,126.81.117.169,22,SSH,ICMP,2082,Mozilla/5.0,Success,0,Normal
2025-06-03 11:49:55,192.168.248.72,208.76.164.231,53,HTTPS,TCP,1144,curl/7.68.0,Success,0,Normal
2025-06-01 20:55:50,192.168.224.135,210.79.55.10,22,FTP,ICMP,994,Mozilla/5.0,Success,0,Normal
2025-06-04 08:14:21,192.168.59.79,211.93.221.155,443,FTP,TCP,2026,nmap/7.80,Success,0,Normal
2025-06-01 07:59:50,192.168.153.171,182.70.23.246,21,Telnet,TCP,826,python-requests/2.25.1,Success,0,Normal
2025-06-05 19:30:56,192.168.245.75,152.94.66.143,80,SSH,TCP,1179,Mozilla/5.0,Success,0,Normal
2025-06-04 23:30:14,192.168.120.223,134.240.49.82,53,DNS,TCP,313,curl/7.68.0,Success,0,Normal
2025-06-04 07:01:24,192.168.238.107,46.190.23.53,21,HTTPS,TCP,2592,Wget/1.20.3,Success,0,Normal
2025-06-01 01:32:20,192.168.153.88,148.57.135.253,22,SSH,UDP,1955,curl/7.68.0,Success,0,Normal
2025-06-05 03:59:06,38.233.224.217,130.235.55.38,23,DNS,UDP,2745,Wget/1.20.3,Success,1,BotAttack
2025-06-02 18:30:39,192.168.230.171,159.93.193.85,22,HTTP,TCP,1780,Nikto/2.1.6,Success,0,Normal
2025-06-01 01:09:09,192.168.169.61,186.149.52.144,25,Telnet,TCP,1407,Nikto/2.1.6,Success,0,Normal
2025-06-06 01:24:26,192.168.169.49,53.104.63.77,80,Telnet,ICMP,1324,Nikto/2.1.6,Success,0,Normal
2025-06-03 13:24:39,192.168.241.81,102.54.199.41,53,SMTP,UDP,684,Wget/1.20.3,Success,0,Normal
2025-06-04 10:11:58,192.168.60.138,200.136.213.131,53,SMTP,TCP,344,nmap/7.80,Success,0,Normal
2025-06-04 20:59:43,192.168.190.28,156.203.158.170,80,HTTPS,ICMP,2737,Wget/1.20.3,Success,0,Normal
2025-06-01 08:50:53,38.233.224.217,217.26.240.200,23,FTP,TCP,3108,nmap/7.80,Success,1,BotAttack
2025-06-02 23:29:11,192.168.195.162,192.103.214.37,22,HTTPS,ICMP,1568,Nikto/2.1.6,Failure,0,Normal
2025-06-05 18:31:19,192.168.147.198,71.4.48.81,53,Telnet,ICMP,370,Mozilla/5.0,Success,0,Normal
2025-06-04 17:24:31,192.168.168.69,200.129.85.161,22,HTTP,ICMP,2666,Mozilla/5.0,Success,0,Normal
2025-06-04 13:17:43,192.168.108.150,16.242.172.4,443,DNS,TCP,1905,nmap/7.80,Success,0,Normal
2025-06-02 07:29:04,192.168.236.23,148.61.37.100,25,SMTP,TCP,2049,Mozilla/5.0,Success,0,Normal
